UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
00e5e5327b1b43a49ad74e6e38c76db0;1;R;Bit;TabLeituraBinDebug;Discrete input;50029;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 29 (RdET3);;;;;;;;;;;;;;;;;;
2a39cd801b334ff28c0c2a840efd9367;1;R;Bit;TabLeituraBinDebug;Discrete input;50030;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 30 (RdET4);;;;;;;;;;;;;;;;;;
eb45bf2ceaa6445e967ddf28b857aeee;1;R;Bit;TabLeituraBinDebug;Discrete input;50031;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
dc9956019ed64574b217e5b38260fe5a;1;R;Bit;TabLeituraBinDebug;Discrete input;50032;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
f4cc71e0632246fa9eafed31378b8b9e;1;R;Bit;TabLeituraBinDebug;Discrete input;50033;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
17ce49584ba848969aa2d686ede75f32;1;R;Bit;TabLeituraBinDebug;Discrete input;50034;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
7b5c83af560f49d0998c33a2fbb66957;1;R;Bit;TabLeituraBinDebug;Discrete input;50035;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
c2d50c13deb1412f81d6cc00bc55ff8b;1;R;Bit;TabLeituraBinDebug;Discrete input;50036;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
6de9cdaee62c4ce9895eb07a479fba1f;1;R;Bit;TabLeituraBinDebug;Discrete input;50037;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
314318d68020425783fbd1032a43c052;1;R;Bit;TabLeituraBinDebug;Discrete input;50038;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
1e659d2d1d144351b635fde696ecfc00;1;R;Bit;TabLeituraBinDebug;Discrete input;50039;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
d15f0e46db884a15827ed0c7e6984156;1;R;Bit;TabLeituraBinDebug;Discrete input;50040;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
217363881b614ed9b5eac2b9cb68ca55;1;R;Bit;TabLeituraBinDebug;Discrete input;50041;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
fd53a91815814af7b93c61b75393533f;1;R;Bit;TabLeituraBinDebug;Discrete input;50042;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
7c8124d82c8b4ec98f5d216bdf3d8164;1;R;Bit;TabLeituraBinDebug;Discrete input;50043;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
60f63e34288a47b9a3f6cadf7512e98a;1;R;Bit;TabLeituraBinDebug;Discrete input;50044;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
121c6a9d68674ee18150e1e34a549803;1;R;Bit;TabLeituraBinDebug;Discrete input;50045;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
8d9491aa72e14929bef0316dee208a76;1;R;Bit;TabLeituraBinDebug;Discrete input;50046;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
5662d45e732d4ad0a60b8fea617e7eeb;1;R;Bit;TabLeituraBinDebug;Discrete input;50047;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
aa3d1b5681af4a6b82dbfa6776184469;1;R;Bit;TabLeituraBinDebug;Discrete input;50048;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
a4bb48961b9e4102a25a5f876defb94d;1;R;Bit;TabLeituraBinDebug;Discrete input;50049;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
c3e19e45c0ef452d9074e96ff281ff92;1;R;Bit;TabLeituraBinDebug;Discrete input;50050;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
9dbd3b1b5c684864b6624b5a8d2810aa;1;R;Bit;TabLeituraBinDebug;Discrete input;50051;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
566ad0b54b0f45328dc2830556da1ff1;1;R;Bit;TabLeituraBinDebug;Discrete input;50052;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Reservado;;;;;;;;;;;;;;;;;;
